location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE-NW,00+,2023,50,2023-12-17,2872,0,-2,,,,,,,,,
DE-NW,00+,2023,51,2023-12-24,0,2561,,,,,,,,,,
DE-NW,00+,2023,52,2023-12-31,1291,,,,,,,,,,,
DE-RP-SL,00+,2023,36,2023-09-10,1345,64,84,-35,-171,0,0,0,0,0,0,0
DE-RP-SL,00+,2023,37,2023-09-17,1888,20,-189,38,0,0,-55,54,0,0,0,0
DE-RP-SL,00+,2023,38,2023-09-24,3555,-972,-120,0,-244,-59,63,0,0,0,0,0
DE-RP-SL,00+,2023,39,2023-10-01,2823,-164,10,-44,-66,75,0,0,0,0,0,0
DE-RP-SL,00+,2023,40,2023-10-08,2711,-42,-95,-150,107,0,0,0,0,0,0,0
DE-RP-SL,00+,2023,41,2023-10-15,3151,176,-173,-19,-90,0,0,0,0,0,0,0
DE-RP-SL,00+,2023,42,2023-10-22,4000,-728,-301,-64,-33,0,0,0,0,0,0,0
DE-RP-SL,00+,2023,43,2023-10-29,3293,-515,-349,-10,-76,0,0,0,0,0,,
DE-RP-SL,00+,2023,44,2023-11-05,4144,-1367,-194,11,0,0,0,0,0,,,
DE-RP-SL,00+,2023,45,2023-11-12,4054,-29,-28,-6,0,0,0,0,,,,
DE-RP-SL,00+,2023,46,2023-11-19,3672,57,-7,20,-84,0,0,,,,,
DE-RP-SL,00+,2023,47,2023-11-26,4228,178,-119,85,0,0,,,,,,
DE-RP-SL,00+,2023,48,2023-12-03,3544,256,431,0,-261,,,,,,,
DE-RP-SL,00+,2023,49,2023-12-10,4934,123,0,-627,,,,,,,,
DE-RP-SL,00+,2023,50,2023-12-17,5450,0,308,,,,,,,,,
DE-RP-SL,00+,2023,51,2023-12-24,0,5029,,,,,,,,,,
DE-RP-SL,00+,2023,52,2023-12-31,1444,,,,,,,,,,,
DE-SH-HH,00+,2023,36,2023-09-10,1875,188,-140,-12,-185,0,0,0,0,0,0,0
DE-SH-HH,00+,2023,37,2023-09-17,2309,-189,-13,-154,0,0,0,0,0,0,0,0
DE-SH-HH,00+,2023,38,2023-09-24,2188,-104,-196,72,-98,0,0,0,0,0,0,0
DE-SH-HH,00+,2023,39,2023-10-01,2629,-311,-345,227,0,129,0,0,0,0,0,0
DE-SH-HH,00+,2023,40,2023-10-08,1844,-122,114,0,-33,0,0,0,0,0,0,0
DE-SH-HH,00+,2023,41,2023-10-15,1901,352,0,31,0,0,0,0,0,0,0,0
DE-SH-HH,00+,2023,42,2023-10-22,2750,-488,58,3,0,0,0,0,0,0,0,0
DE-SH-HH,00+,2023,43,2023-10-29,2250,331,109,-104,-303,0,0,0,0,0,,
DE-SH-HH,00+,2023,44,2023-11-05,1728,159,-54,141,-45,0,0,0,0,,,
DE-SH-HH,00+,2023,45,2023-11-12,1865,207,193,-1,-38,0,0,0,,,,
DE-SH-HH,00+,2023,46,2023-11-19,4008,-1143,-145,24,0,0,0,,,,,
DE-SH-HH,00+,2023,47,2023-11-26,3142,50,145,35,0,0,,,,,,
DE-SH-HH,00+,2023,48,2023-12-03,3174,112,89,0,0,,,,,,,
DE-SH-HH,00+,2023,49,2023-12-10,3156,459,0,12,,,,,,,,
DE-SH-HH,00+,2023,50,2023-12-17,3235,0,769,,,,,,,,,
DE-SH-HH,00+,2023,51,2023-12-24,0,4317,,,,,,,,,,
DE-SH-HH,00+,2023,52,2023-12-31,1839,,,,,,,,,,,
DE-SN,00+,2023,36,2023-09-10,938,-62,-19,99,-43,0,0,0,0,0,0,0
DE-SN,00+,2023,37,2023-09-17,1073,-12,27,24,-24,0,0,0,0,0,0,0
DE-SN,00+,2023,38,2023-09-24,1082,72,29,-14,-25,0,0,0,0,0,0,0
DE-SN,00+,2023,39,2023-10-01,1222,20,10,-50,4,0,0,0,0,0,0,0
DE-SN,00+,2023,40,2023-10-08,873,-241,-16,0,0,-5,0,0,0,0,0,0
DE-SN,00+,2023,41,2023-10-15,1380,-405,8,3,-26,0,0,0,0,0,0,0
DE-SN,00+,2023,42,2023-10-22,1166,88,0,-24,0,0,0,0,0,0,0,0
DE-SN,00+,2023,43,2023-10-29,1361,32,15,53,0,0,0,0,0,0,,
DE-SN,00+,2023,44,2023-11-05,1136,-77,49,120,0,0,0,0,0,,,
DE-SN,00+,2023,45,2023-11-12,1547,176,111,2,-49,0,0,0,,,,
DE-SN,00+,2023,46,2023-11-19,1904,51,0,-42,0,0,0,,,,,
DE-SN,00+,2023,47,2023-11-26,1573,64,-35,-31,0,0,,,,,,
DE-SN,00+,2023,48,2023-12-03,1844,87,-44,0,0,,,,,,,
DE-SN,00+,2023,49,2023-12-10,1800,-37,0,72,,,,,,,,
DE-SN,00+,2023,50,2023-12-17,2304,0,-60,,,,,,,,,
DE-SN,00+,2023,51,2023-12-24,0,1980,,,,,,,,,,
DE-SN,00+,2023,52,2023-12-31,1113,,,,,,,,,,,
DE-ST,00+,2023,36,2023-09-10,895,103,15,0,0,0,0,0,0,0,0,0
DE-ST,00+,2023,37,2023-09-17,1065,34,3,0,0,0,0,0,0,0,0,0
DE-ST,00+,2023,38,2023-09-24,580,353,106,19,-48,0,0,0,0,0,0,0
DE-ST,00+,2023,39,2023-10-01,1547,-114,74,-8,0,0,0,0,0,0,0,0
DE-ST,00+,2023,40,2023-10-08,1018,158,-93,0,-42,0,0,0,0,0,0,0
DE-ST,00+,2023,41,2023-10-15,1662,-12,23,-173,0,0,0,0,0,0,0,0
DE-ST,00+,2023,42,2023-10-22,1474,-181,-80,-106,0,0,0,0,0,0,0,0
DE-ST,00+,2023,43,2023-10-29,1502,-521,-25,150,-81,0,0,0,0,0,,
DE-ST,00+,2023,44,2023-11-05,1166,260,-82,-55,0,0,0,0,0,,,
DE-ST,00+,2023,45,2023-11-12,1651,-78,-8,0,0,0,0,0,,,,
DE-ST,00+,2023,46,2023-11-19,1736,209,0,0,-97,0,0,,,,,
DE-ST,00+,2023,47,2023-11-26,1920,53,-132,182,0,-44,,,,,,
DE-ST,00+,2023,48,2023-12-03,1875,-106,164,0,-39,,,,,,,
DE-ST,00+,2023,49,2023-12-10,1860,240,0,381,,,,,,,,
DE-ST,00+,2023,50,2023-12-17,2258,0,317,,,,,,,,,
DE-ST,00+,2023,51,2023-12-24,0,2011,,,,,,,,,,
DE-ST,00+,2023,52,2023-12-31,1421,,,,,,,,,,,
DE-TH,00+,2023,36,2023-09-10,1320,-54,53,-23,0,0,0,0,0,0,0,0
DE-TH,00+,2023,37,2023-09-17,1273,77,25,-51,0,0,0,0,0,0,0,0
DE-TH,00+,2023,38,2023-09-24,901,-65,-18,0,0,0,0,0,0,0,0,0
DE-TH,00+,2023,39,2023-10-01,1192,116,32,-24,-62,0,0,0,0,0,0,0
DE-TH,00+,2023,40,2023-10-08,1152,-341,7,66,0,0,0,0,0,0,0,0
DE-TH,00+,2023,41,2023-10-15,1692,-298,-20,0,0,0,0,0,0,0,0,0
DE-TH,00+,2023,42,2023-10-22,1739,-38,4,5,0,0,0,0,0,0,0,0
DE-TH,00+,2023,43,2023-10-29,1669,-92,155,-3,0,0,0,0,0,0,,
DE-TH,00+,2023,44,2023-11-05,1447,118,4,0,0,0,0,0,0,,,
DE-TH,00+,2023,45,2023-11-12,2435,-142,0,30,0,0,0,0,,,,
DE-TH,00+,2023,46,2023-11-19,2006,49,34,0,14,0,0,,,,,
DE-TH,00+,2023,47,2023-11-26,2021,6,6,21,0,0,,,,,,
DE-TH,00+,2023,48,2023-12-03,2158,44,-55,0,0,,,,,,,
DE-TH,00+,2023,49,2023-12-10,2277,-88,0,0,,,,,,,,
DE-TH,00+,2023,50,2023-12-17,1829,0,17,,,,,,,,,
DE-TH,00+,2023,51,2023-12-24,0,1691,,,,,,,,,,
DE-TH,00+,2023,52,2023-12-31,631,,,,,,,,,,,
